counter,red_count,green_count,blue_count,total_count,red_value,green_value,blue_value,total_value
0,0,0,0,0,0,0,0,0
30019,0,1,0,1,0,10,0,10
35829,0,1,1,2,0,10,15,25
46664,1,1,1,3,5,10,15,30
50116,1,2,1,4,5,20,15,40
91193,1,3,1,5,5,30,15,50
106450,1,3,2,6,5,30,30,65
138617,1,3,3,7,5,30,45,80
144453,1,4,3,8,5,40,45,90
167294,1,5,3,9,5,50,45,100
192466,1,5,4,10,5,50,60,115
207866,2,5,4,11,10,50,60,120
222898,2,5,5,12,10,50,75,135
