counter,red_count,green_count,blue_count,total_count,red_value,green_value,blue_value,total_value
0,0,0,0,0,0,0,0,0
14930,1,0,0,1,5,0,0,5
39236,1,0,1,2,5,0,15,20
68218,1,1,1,3,5,10,15,30
69515,1,1,2,4,5,10,30,45
87261,1,2,2,5,5,20,30,55
95068,1,3,2,6,5,30,30,65
112675,1,4,2,7,5,40,30,75
120048,1,5,2,8,5,50,30,85
145008,2,5,2,9,10,50,30,90
165853,2,5,3,10,10,50,45,105
167396,2,6,3,11,10,60,45,115
191409,2,6,4,12,10,60,60,130
208181,2,6,5,13,10,60,75,145
210708,3,6,5,14,15,60,75,150
