counter,red_count,green_count,blue_count,total_count,red_value,green_value,blue_value,total_value
0,0,0,0,0,0,0,0,0
45147,1,0,0,1,5,0,0,5
45542,1,1,0,2,5,10,0,15
46685,2,1,0,3,10,10,0,20
93307,2,1,1,4,10,10,15,35
114965,3,1,1,5,15,10,15,40
115138,3,1,2,6,15,10,30,55
143600,3,1,3,7,15,10,45,70
144734,3,1,4,8,15,10,60,85
162370,4,1,4,9,20,10,60,90
196315,4,2,4,10,20,20,60,100
215752,4,3,4,11,20,30,60,110
219271,4,4,4,12,20,40,60,120
223372,4,4,5,13,20,40,75,135
