counter,red_count,green_count,blue_count,total_count,red_value,green_value,blue_value,total_value
0,0,0,0,0,0,0,0,0
47913,1,0,0,1,5,0,0,5
52655,1,0,1,2,5,0,15,20
93281,2,0,1,3,10,0,15,25
96325,2,0,2,4,10,0,30,40
99202,2,1,2,5,10,10,30,50
128367,3,1,2,6,15,10,30,55
148953,3,1,3,7,15,10,45,70
176864,3,1,4,8,15,10,60,85
190545,3,1,5,9,15,10,75,100
206717,3,1,6,10,15,10,90,115
232646,3,1,7,11,15,10,105,130
232835,3,2,7,12,15,20,105,140
243709,3,2,8,13,15,20,120,155
