counter,red_count,green_count,blue_count,total_count,red_value,green_value,blue_value,total_value
0,0,0,0,0,0,0,0,0
14593,1,0,0,1,5,0,0,5
37312,1,1,0,2,5,10,0,15
46604,1,1,1,3,5,10,15,30
86424,2,1,1,4,10,10,15,35
131751,2,1,2,5,10,10,30,50
141520,2,2,2,6,10,20,30,60
143510,2,3,2,7,10,30,30,70
161522,2,3,3,8,10,30,45,85
166928,2,3,4,9,10,30,60,100
191665,2,3,5,10,10,30,75,115
197502,2,3,6,11,10,30,90,130
