counter,red_count,green_count,blue_count,total_count,red_value,green_value,blue_value,total_value
0,0,0,0,0,0,0,0,0
37297,0,1,0,1,0,10,0,10
39170,0,1,1,2,0,10,15,25
41093,0,2,1,3,0,20,15,35
62428,0,2,2,4,0,20,30,50
79137,0,2,3,5,0,20,45,65
85718,0,3,3,6,0,30,45,75
89773,0,4,3,7,0,40,45,85
119473,0,4,4,8,0,40,60,100
143828,1,4,4,9,5,40,60,105
153098,1,4,5,10,5,40,75,120
169876,1,5,5,11,5,50,75,130
191896,1,5,6,12,5,50,90,145
203623,1,6,6,13,5,60,90,155
217049,1,6,7,14,5,60,105,170
